File_ID,File_Path_Origin,File_Size,File_Date,File_Path_Destination,File_Destination_Size
377,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html,559.4 KB,2023-04-07 14:29:46.763848,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html,559.4 KB
378,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13684-INFO-EMP-LINKEDIN-FR-1616553459.html,125.2 KB,2023-04-07 14:29:46.764635,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13684-INFO-EMP-LINKEDIN-FR-1616553459.html,125.2 KB
379,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13617-AVIS-SOC-GLASSDOOR-E139323_P1.html,259.2 KB,2023-04-07 14:29:46.765411,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13617-AVIS-SOC-GLASSDOOR-E139323_P1.html,259.2 KB
380,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13796-INFO-EMP-LINKEDIN-FR-1647505593.html,289.0 KB,2023-04-07 14:29:46.766201,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13796-INFO-EMP-LINKEDIN-FR-1647505593.html,289.0 KB
381,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13787-INFO-EMP-LINKEDIN-FR-1418691215.html,358.8 KB,2023-04-07 14:29:46.766974,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13787-INFO-EMP-LINKEDIN-FR-1418691215.html,358.8 KB
382,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13625-AVIS-SOC-GLASSDOOR-E192082_P1.html,599.7 KB,2023-04-07 14:29:46.767746,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13625-AVIS-SOC-GLASSDOOR-E192082_P1.html,599.7 KB
383,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13624-INFO-SOC-GLASSDOOR-E397805_P1.html,221.1 KB,2023-04-07 14:29:46.768507,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13624-INFO-SOC-GLASSDOOR-E397805_P1.html,221.1 KB
384,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13567-INFO-EMP-LINKEDIN-FR-1602713384.html,124.6 KB,2023-04-07 14:29:46.769251,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13567-INFO-EMP-LINKEDIN-FR-1602713384.html,124.6 KB
385,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13562-INFO-SOC-GLASSDOOR-E1303620_P1.html,221.4 KB,2023-04-07 14:29:46.769991,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13562-INFO-SOC-GLASSDOOR-E1303620_P1.html,221.4 KB
386,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13687-INFO-EMP-LINKEDIN-FR-1642799834.html,134.9 KB,2023-04-07 14:29:46.770748,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13687-INFO-EMP-LINKEDIN-FR-1642799834.html,134.9 KB
387,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html,322.3 KB,2023-04-07 14:29:46.771474,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html,322.3 KB
388,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13764-INFO-EMP-LINKEDIN-FR-1640496251.html,362.3 KB,2023-04-07 14:29:46.772227,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13764-INFO-EMP-LINKEDIN-FR-1640496251.html,362.3 KB
389,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,194.9 KB,2023-04-07 14:29:46.772951,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,194.9 KB
390,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13729-INFO-SOC-GLASSDOOR-E234791_P1.html,205.7 KB,2023-04-07 14:29:46.773697,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13729-INFO-SOC-GLASSDOOR-E234791_P1.html,205.7 KB
391,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13777-INFO-EMP-LINKEDIN-FR-1640423629.html,321.4 KB,2023-04-07 14:29:46.774402,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13777-INFO-EMP-LINKEDIN-FR-1640423629.html,321.4 KB
392,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13741-AVIS-SOC-GLASSDOOR-E1132227_P1.html,339.1 KB,2023-04-07 14:29:46.775148,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13741-AVIS-SOC-GLASSDOOR-E1132227_P1.html,339.1 KB
393,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13554-AVIS-SOC-GLASSDOOR-E855284_P1.html,468.2 KB,2023-04-07 14:29:46.775909,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13554-AVIS-SOC-GLASSDOOR-E855284_P1.html,468.2 KB
394,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13775-INFO-EMP-LINKEDIN-FR-1640475631.html,131.3 KB,2023-04-07 14:29:46.776636,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13775-INFO-EMP-LINKEDIN-FR-1640475631.html,131.3 KB
395,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13724-INFO-SOC-GLASSDOOR-E1126011_P1.html,189.5 KB,2023-04-07 14:29:46.777370,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13724-INFO-SOC-GLASSDOOR-E1126011_P1.html,189.5 KB
396,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13695-INFO-EMP-LINKEDIN-FR-1584291041.html,87.1 KB,2023-04-07 14:29:46.778144,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13695-INFO-EMP-LINKEDIN-FR-1584291041.html,87.1 KB
397,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13672-INFO-EMP-LINKEDIN-FR-1638767811.html,30.5 KB,2023-04-07 14:29:46.778907,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13672-INFO-EMP-LINKEDIN-FR-1638767811.html,30.5 KB
398,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13631-INFO-EMP-LINKEDIN-FR-1538177251.html,352.1 KB,2023-04-07 14:29:46.779709,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13631-INFO-EMP-LINKEDIN-FR-1538177251.html,352.1 KB
399,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13782-INFO-EMP-LINKEDIN-FR-1564431808.html,81.4 KB,2023-04-07 14:29:46.780606,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13782-INFO-EMP-LINKEDIN-FR-1564431808.html,81.4 KB
400,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13628-INFO-SOC-GLASSDOOR-E235643_P1.html,210.5 KB,2023-04-07 14:29:46.781417,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13628-INFO-SOC-GLASSDOOR-E235643_P1.html,210.5 KB
401,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html,288.6 KB,2023-04-07 14:29:46.782233,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html,288.6 KB
402,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13702-INFO-EMP-LINKEDIN-FR-1181391775.html,432.4 KB,2023-04-07 14:29:46.783000,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13702-INFO-EMP-LINKEDIN-FR-1181391775.html,432.4 KB
403,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13758-INFO-SOC-GLASSDOOR-E5694_P1.html,226.7 KB,2023-04-07 14:29:46.783787,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13758-INFO-SOC-GLASSDOOR-E5694_P1.html,226.7 KB
404,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13740-INFO-EMP-LINKEDIN-FR-1442551628.html,86.6 KB,2023-04-07 14:29:46.784852,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13740-INFO-EMP-LINKEDIN-FR-1442551628.html,86.6 KB
405,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13564-INFO-SOC-GLASSDOOR-E4245_P1.html,223.4 KB,2023-04-07 14:29:46.785859,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13564-INFO-SOC-GLASSDOOR-E4245_P1.html,223.4 KB
406,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13546-INFO-SOC-GLASSDOOR-E12966_P1.html,214.2 KB,2023-04-07 14:29:46.786697,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13546-INFO-SOC-GLASSDOOR-E12966_P1.html,214.2 KB
407,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13584-INFO-EMP-LINKEDIN-FR-1599955384.html,457.2 KB,2023-04-07 14:29:46.787430,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13584-INFO-EMP-LINKEDIN-FR-1599955384.html,457.2 KB
408,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13702-INFO-SOC-GLASSDOOR-E1159854_P1.html,209.1 KB,2023-04-07 14:29:46.788248,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13702-INFO-SOC-GLASSDOOR-E1159854_P1.html,209.1 KB
409,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13755-INFO-EMP-LINKEDIN-FR-1643560284.html,273.6 KB,2023-04-07 14:29:46.789055,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13755-INFO-EMP-LINKEDIN-FR-1643560284.html,273.6 KB
410,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13709-INFO-EMP-LINKEDIN-FR-1606951136.html,360.1 KB,2023-04-07 14:29:46.789822,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13709-INFO-EMP-LINKEDIN-FR-1606951136.html,360.1 KB
411,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13722-INFO-SOC-GLASSDOOR-E1256638_P1.html,214.2 KB,2023-04-07 14:29:46.790587,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13722-INFO-SOC-GLASSDOOR-E1256638_P1.html,214.2 KB
412,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13737-INFO-EMP-LINKEDIN-FR-1569461835.html,429.8 KB,2023-04-07 14:29:46.791365,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13737-INFO-EMP-LINKEDIN-FR-1569461835.html,429.8 KB
413,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13683-INFO-EMP-LINKEDIN-FR-1640409256.html,127.7 KB,2023-04-07 14:29:46.792149,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13683-INFO-EMP-LINKEDIN-FR-1640409256.html,127.7 KB
414,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13614-INFO-EMP-LINKEDIN-FR-1589592999.html,356.7 KB,2023-04-07 14:29:46.792938,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13614-INFO-EMP-LINKEDIN-FR-1589592999.html,356.7 KB
415,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13585-INFO-EMP-LINKEDIN-FR-1450683034.html,355.0 KB,2023-04-07 14:29:46.793774,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13585-INFO-EMP-LINKEDIN-FR-1450683034.html,355.0 KB
416,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13713-INFO-SOC-GLASSDOOR-E3142186_P1.html,186.7 KB,2023-04-07 14:29:46.794613,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13713-INFO-SOC-GLASSDOOR-E3142186_P1.html,186.7 KB
417,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13653-INFO-SOC-GLASSDOOR-E454220_P1.html,199.2 KB,2023-04-07 14:29:46.795352,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13653-INFO-SOC-GLASSDOOR-E454220_P1.html,199.2 KB
418,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13728-AVIS-SOC-GLASSDOOR-E200717_P1.html,484.0 KB,2023-04-07 14:29:46.796174,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13728-AVIS-SOC-GLASSDOOR-E200717_P1.html,484.0 KB
419,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13752-INFO-EMP-LINKEDIN-FR-1640458611.html,86.6 KB,2023-04-07 14:29:46.797018,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13752-INFO-EMP-LINKEDIN-FR-1640458611.html,86.6 KB
420,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13630-INFO-EMP-LINKEDIN-FR-1609025951.html,389.8 KB,2023-04-07 14:29:46.797837,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13630-INFO-EMP-LINKEDIN-FR-1609025951.html,389.8 KB
421,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13799-INFO-EMP-LINKEDIN-FR-1555991658.html,204.1 KB,2023-04-07 14:29:46.798640,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13799-INFO-EMP-LINKEDIN-FR-1555991658.html,204.1 KB
422,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html,309.3 KB,2023-04-07 14:29:46.799397,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html,309.3 KB
423,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13720-INFO-EMP-LINKEDIN-FR-1566353655.html,194.7 KB,2023-04-07 14:29:46.800134,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13720-INFO-EMP-LINKEDIN-FR-1566353655.html,194.7 KB
424,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13549-INFO-EMP-LINKEDIN-FR-1638763250.html,150.3 KB,2023-04-07 14:29:46.801139,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13549-INFO-EMP-LINKEDIN-FR-1638763250.html,150.3 KB
425,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13647-INFO-SOC-GLASSDOOR-E241449_P1.html,209.9 KB,2023-04-07 14:29:46.802123,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13647-INFO-SOC-GLASSDOOR-E241449_P1.html,209.9 KB
426,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13676-INFO-SOC-GLASSDOOR-E1130981_P1.html,187.9 KB,2023-04-07 14:29:46.803030,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13676-INFO-SOC-GLASSDOOR-E1130981_P1.html,187.9 KB
427,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13550-AVIS-SOC-GLASSDOOR-E10686_P2.html,746.4 KB,2023-04-07 14:29:46.803918,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13550-AVIS-SOC-GLASSDOOR-E10686_P2.html,746.4 KB
428,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13585-AVIS-SOC-GLASSDOOR-E13058_P1.html,566.5 KB,2023-04-07 14:29:46.804791,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13585-AVIS-SOC-GLASSDOOR-E13058_P1.html,566.5 KB
429,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13680-INFO-EMP-LINKEDIN-FR-1595462315.html,290.8 KB,2023-04-07 14:29:46.805586,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13680-INFO-EMP-LINKEDIN-FR-1595462315.html,290.8 KB
430,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html,238.5 KB,2023-04-07 14:29:46.806405,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html,238.5 KB
431,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13734-INFO-EMP-LINKEDIN-FR-1625731515.html,412.1 KB,2023-04-07 14:29:46.807301,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13734-INFO-EMP-LINKEDIN-FR-1625731515.html,412.1 KB
432,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,338.2 KB,2023-04-07 14:29:46.808175,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,338.2 KB
433,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,581.7 KB,2023-04-07 14:29:46.809028,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,581.7 KB
434,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13649-AVIS-SOC-GLASSDOOR-E2548_P1.html,695.2 KB,2023-04-07 14:29:46.809873,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13649-AVIS-SOC-GLASSDOOR-E2548_P1.html,695.2 KB
435,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13613-INFO-EMP-LINKEDIN-FR-1437100470.html,243.0 KB,2023-04-07 14:29:46.810694,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13613-INFO-EMP-LINKEDIN-FR-1437100470.html,243.0 KB
436,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13632-INFO-EMP-LINKEDIN-FR-1535829222.html,145.9 KB,2023-04-07 14:29:46.811515,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13632-INFO-EMP-LINKEDIN-FR-1535829222.html,145.9 KB
437,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13605-INFO-EMP-LINKEDIN-FR-1617151191.html,407.8 KB,2023-04-07 14:29:46.812357,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13605-INFO-EMP-LINKEDIN-FR-1617151191.html,407.8 KB
438,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13633-INFO-EMP-LINKEDIN-FR-1595461423.html,579.4 KB,2023-04-07 14:29:46.813291,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13633-INFO-EMP-LINKEDIN-FR-1595461423.html,579.4 KB
439,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13559-INFO-EMP-LINKEDIN-FR-1637893990.html,369.7 KB,2023-04-07 14:29:46.814193,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13559-INFO-EMP-LINKEDIN-FR-1637893990.html,369.7 KB
440,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html,476.0 KB,2023-04-07 14:29:46.815126,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html,476.0 KB
441,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13783-INFO-SOC-GLASSDOOR-E231247_P1.html,214.8 KB,2023-04-07 14:29:46.815951,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13783-INFO-SOC-GLASSDOOR-E231247_P1.html,214.8 KB
442,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13698-INFO-EMP-LINKEDIN-FR-1596028650.html,163.4 KB,2023-04-07 14:29:46.816764,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13698-INFO-EMP-LINKEDIN-FR-1596028650.html,163.4 KB
443,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13692-INFO-EMP-LINKEDIN-FR-1538113645.html,420.3 KB,2023-04-07 14:29:46.817639,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13692-INFO-EMP-LINKEDIN-FR-1538113645.html,420.3 KB
444,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13553-INFO-EMP-LINKEDIN-FR-1566950259.html,445.2 KB,2023-04-07 14:29:46.818499,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13553-INFO-EMP-LINKEDIN-FR-1566950259.html,445.2 KB
445,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html,448.4 KB,2023-04-07 14:29:46.819325,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html,448.4 KB
446,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13625-AVIS-SOC-GLASSDOOR-E192082_P2.html,631.1 KB,2023-04-07 14:29:46.820178,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13625-AVIS-SOC-GLASSDOOR-E192082_P2.html,631.1 KB
447,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13728-INFO-SOC-GLASSDOOR-E200717_P1.html,217.7 KB,2023-04-07 14:29:46.820955,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13728-INFO-SOC-GLASSDOOR-E200717_P1.html,217.7 KB
448,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13640-AVIS-SOC-GLASSDOOR-E427636_P1.html,610.9 KB,2023-04-07 14:29:46.821800,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13640-AVIS-SOC-GLASSDOOR-E427636_P1.html,610.9 KB
449,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13734-AVIS-SOC-GLASSDOOR-E10358_P1.html,510.8 KB,2023-04-07 14:29:46.823136,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13734-AVIS-SOC-GLASSDOOR-E10358_P1.html,510.8 KB
450,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html,562.3 KB,2023-04-07 14:29:46.823999,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html,562.3 KB
451,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13791-AVIS-SOC-GLASSDOOR-E116383_P1.html,548.4 KB,2023-04-07 14:29:46.824786,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13791-AVIS-SOC-GLASSDOOR-E116383_P1.html,548.4 KB
452,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13648-INFO-EMP-LINKEDIN-FR-1644396429.html,432.7 KB,2023-04-07 14:29:46.825695,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13648-INFO-EMP-LINKEDIN-FR-1644396429.html,432.7 KB
